epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
180,13082.7,1.64024,1.08179,1.77634,0.80748,0.76559,0.81312,0.43943,2.02563,1.01862,2.12802,0.000415432,0.000415432,0.000415432
181,13155.3,1.63653,1.08059,1.7689,0.81394,0.7578,0.81276,0.44003,2.03073,1.02022,2.13717,0.000410942,0.000410942,0.000410942
182,13227.9,1.61821,1.07042,1.75864,0.80747,0.76035,0.81529,0.44184,2.03047,1.02014,2.13964,0.000406468,0.000406468,0.000406468
183,13300.7,1.61145,1.0626,1.75048,0.81722,0.75193,0.81432,0.44077,2.02911,1.01923,2.14029,0.00040201,0.00040201,0.00040201
184,13373.1,1.63272,1.08649,1.76669,0.81225,0.7528,0.81424,0.4388,2.02888,1.01789,2.14132,0.000397568,0.000397568,0.000397568
185,13449.7,1.62184,1.0521,1.75983,0.81233,0.75363,0.81375,0.4387,2.02955,1.01893,2.14326,0.000393143,0.000393143,0.000393143
186,13522.3,1.62955,1.08318,1.75712,0.80671,0.75137,0.8133,0.43778,2.03019,1.01695,2.14245,0.000388734,0.000388734,0.000388734
187,13595.2,1.61102,1.06603,1.7531,0.81664,0.74839,0.81275,0.43945,2.02863,1.01624,2.14355,0.000384344,0.000384344,0.000384344
188,13668.2,1.60829,1.06484,1.75315,0.8189,0.74859,0.81308,0.43682,2.03271,1.01579,2.14712,0.000379972,0.000379972,0.000379972
189,13740.8,1.60976,1.05352,1.75045,0.81416,0.74625,0.81252,0.43601,2.03505,1.015,2.14949,0.000375618,0.000375618,0.000375618
190,13813.3,1.63193,1.04596,1.75569,0.81456,0.74867,0.81266,0.43466,2.03586,1.01416,2.14973,0.000371283,0.000371283,0.000371283
191,13886,1.61621,1.05203,1.74582,0.80608,0.75198,0.81273,0.43616,2.03554,1.01355,2.14939,0.000366969,0.000366969,0.000366969
192,13958.7,1.61012,1.02569,1.74603,0.8063,0.75441,0.812,0.43649,2.03797,1.01446,2.15136,0.000362674,0.000362674,0.000362674
193,14031.6,1.59995,1.04119,1.73735,0.82367,0.74574,0.81016,0.43433,2.04083,1.016,2.15372,0.000358399,0.000358399,0.000358399
194,14104.2,1.58979,1.03534,1.73702,0.81299,0.75253,0.8084,0.43397,2.04202,1.01604,2.15628,0.000354146,0.000354146,0.000354146
195,14176.9,1.58593,1.02416,1.73402,0.81327,0.75349,0.80754,0.43335,2.04026,1.01626,2.15435,0.000349914,0.000349914,0.000349914
196,14249.6,1.58158,1.02845,1.727,0.81567,0.75199,0.80639,0.43324,2.04201,1.01712,2.15738,0.000345704,0.000345704,0.000345704
197,14322.5,1.58907,1.04035,1.72434,0.7988,0.75804,0.80472,0.4347,2.04297,1.0192,2.15762,0.000341517,0.000341517,0.000341517
198,14395.4,1.59183,1.02388,1.73331,0.80148,0.7573,0.80402,0.43404,2.0471,1.02034,2.16065,0.000337352,0.000337352,0.000337352
199,14467.8,1.5774,1.03599,1.72626,0.7986,0.75897,0.80341,0.43278,2.05019,1.02116,2.16322,0.000333211,0.000333211,0.000333211
200,14540.5,1.57779,1.01442,1.72009,0.7953,0.7596,0.80458,0.43242,2.05168,1.02272,2.16449,0.000329093,0.000329093,0.000329093
201,14613,1.58568,1.02274,1.72955,0.80154,0.75701,0.80453,0.43232,2.0526,1.02389,2.16708,0.000325,0.000325,0.000325
